,Substance,Source,Type of Event,Region,Event Category,Substance_num,Source_num,Grouped Events
378,Opioids,Deaths,Total apparent substance deaths,Newfoundland and Labrador,1,1,1,
379,Opioids,Deaths,Total apparent substance deaths,Newfoundland and Labrador,1,1,1,
380,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
381,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
382,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
383,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
384,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
385,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
386,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
387,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
388,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
389,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
390,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
391,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
392,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
393,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
394,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
395,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
396,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
397,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
398,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
399,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
400,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
401,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
402,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
403,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
404,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
405,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
406,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
407,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
408,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
409,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
410,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
411,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
412,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
413,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
414,Opioids,Deaths,Total apparent substance deaths,Yukon,1,1,1,
415,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
416,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
417,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
418,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
419,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
420,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
421,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
422,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
423,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
424,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
425,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
426,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
427,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
428,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
429,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
430,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
431,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
432,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
433,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
434,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
435,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
436,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
437,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
438,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
439,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
440,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
441,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
442,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
443,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
444,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
445,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
446,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
447,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
448,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
449,Opioids,Deaths,Total apparent substance deaths,Northwest Territories,1,1,1,
450,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
451,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
452,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
453,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
454,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
455,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
456,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
457,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
458,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
459,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
460,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
461,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
462,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
463,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
464,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
465,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
466,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
467,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
468,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
469,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
470,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
471,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
472,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
473,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
474,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
475,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
476,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
477,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
478,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
479,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
480,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
481,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
482,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
483,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
484,Opioids,Deaths,Total apparent substance deaths,Nunavut,1,1,1,
485,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
486,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
487,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
488,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
489,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
490,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
491,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
492,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
493,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
494,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
495,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
496,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
497,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
498,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
499,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
500,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
501,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
502,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
503,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
504,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
505,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
506,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
507,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
508,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
509,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
510,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
511,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
512,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
513,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
514,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
515,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
516,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
517,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
518,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
519,Opioids,Deaths,Accidental apparent substance deaths,Canada,2,1,1,
520,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
521,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
522,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
523,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
524,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
525,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
526,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
527,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
528,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
529,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
530,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
531,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
532,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
533,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
534,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
535,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
536,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
537,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
538,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
539,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
540,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
541,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
542,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
543,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
544,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
545,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
546,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
547,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
548,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
549,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
550,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
551,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
552,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
553,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
554,Opioids,Deaths,Accidental apparent substance deaths,British Columbia,2,1,1,
555,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
556,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
557,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
558,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
559,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
560,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
561,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
562,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
563,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
564,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
565,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
566,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
567,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
568,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
569,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
570,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
571,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
572,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
573,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
574,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
575,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
576,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
577,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
578,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
579,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
580,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
581,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
582,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
583,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
584,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
585,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
586,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
587,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
588,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
589,Opioids,Deaths,Accidental apparent substance deaths,Alberta,2,1,1,
590,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
591,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
592,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
593,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
594,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
595,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
596,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
597,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
598,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
599,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
600,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
601,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
602,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
603,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
604,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
605,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
606,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
607,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
608,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
609,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
610,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
611,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
612,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
613,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
614,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
615,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
616,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
617,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
618,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
619,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
620,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
621,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
622,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
623,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
624,Opioids,Deaths,Accidental apparent substance deaths,Saskatchewan,2,1,1,
625,Opioids,Deaths,Accidental apparent substance deaths,Manitoba,2,1,1,
626,Opioids,Deaths,Accidental apparent substance deaths,Manitoba,2,1,1,
627,Opioids,Deaths,Accidental apparent substance deaths,Manitoba,2,1,1,
628,Opioids,Deaths,Accidental apparent substance deaths,Manitoba,2,1,1,
629,Opioids,Deaths,Accidental apparent substance deaths,Manitoba,2,1,1,
